ZIPCODE,ZC_LATITUDE,ZC_LONGITUDE,AUTONOMOUS_COMMUNITY,AUTONOMOUS_COMMUNITY_NK,PROVINCE
44100,40.4,-1.45,Aragon,AR,Teruel
44080,40.3456,-1.1065,Aragon,AR,Teruel
44071,40.3456,-1.1065,Aragon,AR,Teruel
44070,40.3456,-1.1065,Aragon,AR,Teruel
44003,40.3456,-1.1065,Aragon,AR,Teruel
44002,40.3341,-1.1022,Aragon,AR,Teruel
44001,40.34,-1.1076,Aragon,AR,Teruel
43990,,,Cataluna,CT,Tarragona
43897,41.12,0.9367,Cataluna,CT,Tarragona
43896,41.12,0.9367,Cataluna,CT,Tarragona
43895,41.12,0.9367,Cataluna,CT,Tarragona
43894,41.35,0.6667,Cataluna,CT,Tarragona
43893,41.1333,1.3833,Cataluna,CT,Tarragona
43892,41.0833,0.9667,Cataluna,CT,Tarragona
43891,41.0167,0.8333,Cataluna,CT,Tarragona
43890,41.0167,0.8333,Cataluna,CT,Tarragona
43887,41.25,1.3,Cataluna,CT,Tarragona
43886,41.2167,1.3167,Cataluna,CT,Tarragona
43885,41.2333,1.3667,Cataluna,CT,Tarragona
43884,41.2167,1.45,Cataluna,CT,Tarragona
43883,41.1833,1.4667,Cataluna,CT,Tarragona
43882,41.2148,1.4278,Cataluna,CT,Tarragona
43881,41.2,1.6333,Cataluna,CT,Tarragona
43880,41.2,1.5167,Cataluna,CT,Tarragona
43879,40.7167,0.5583,Cataluna,CT,Tarragona
43878,40.7167,0.5333,Cataluna,CT,Tarragona
43877,40.7167,0.5583,Cataluna,CT,Tarragona
43870,40.7167,0.5833,Cataluna,CT,Tarragona
43860,40.9,0.8,Cataluna,CT,Tarragona
43850,41.0667,1.05,Cataluna,CT,Tarragona
43840,41.0667,1.1333,Cataluna,CT,Tarragona
43839,41.1667,1.45,Cataluna,CT,Tarragona
43830,41.15,1.4,Cataluna,CT,Tarragona
43820,41.1833,1.5667,Cataluna,CT,Tarragona
43817,41.3303,1.3606,Cataluna,CT,Tarragona
43816,41.4167,1.4,Cataluna,CT,Tarragona
43815,41.35,1.4,Cataluna,CT,Tarragona
43814,41.3303,1.3606,Cataluna,CT,Tarragona
43813,41.3,1.3,Cataluna,CT,Tarragona
43812,41.2833,1.3,Cataluna,CT,Tarragona
43811,41.4,1.2833,Cataluna,CT,Tarragona
43810,41.3303,1.3606,Cataluna,CT,Tarragona
43800,41.2833,1.25,Cataluna,CT,Tarragona
43792,41.1833,0.5833,Cataluna,CT,Tarragona
43791,41.1833,0.5667,Cataluna,CT,Tarragona
43790,41.1833,0.575,Cataluna,CT,Tarragona
43787,41.0333,0.25,Cataluna,CT,Tarragona
43786,41.1,0.3167,Cataluna,CT,Tarragona
43785,41,0.3833,Cataluna,CT,Tarragona
43784,41.0929,0.3762,Cataluna,CT,Tarragona
43783,41.1833,0.35,Cataluna,CT,Tarragona
43782,41.1167,0.4167,Cataluna,CT,Tarragona
43781,41.1667,0.4833,Cataluna,CT,Tarragona
43780,41.05,0.4333,Cataluna,CT,Tarragona
43777,41.1,0.75,Cataluna,CT,Tarragona
43776,41.1,0.7833,Cataluna,CT,Tarragona
43775,41.1208,0.8521,Cataluna,CT,Tarragona
43774,41.1167,0.8667,Cataluna,CT,Tarragona
43773,41.1333,0.9167,Cataluna,CT,Tarragona
43772,41.1333,1,Cataluna,CT,Tarragona
43771,41.1333,0.9667,Cataluna,CT,Tarragona
43770,41.1,0.65,Cataluna,CT,Tarragona
43765,41.2,1.2833,Cataluna,CT,Tarragona
43764,41.1667,1.3167,Cataluna,CT,Tarragona
43763,41.1917,1.375,Cataluna,CT,Tarragona
43762,41.1667,1.3583,Cataluna,CT,Tarragona
43761,41.1833,1.4167,Cataluna,CT,Tarragona
43760,41.2,1.2167,Cataluna,CT,Tarragona
43750,41.2333,0.55,Cataluna,CT,Tarragona
43749,41.1333,0.65,Cataluna,CT,Tarragona
43748,41.0333,0.6333,Cataluna,CT,Tarragona
43747,41.05,0.6333,Cataluna,CT,Tarragona
43746,41.0833,0.7167,Cataluna,CT,Tarragona
43740,41.0611,0.6611,Cataluna,CT,Tarragona
43739,41.1833,0.85,Cataluna,CT,Tarragona
43738,41.1738,0.7762,Cataluna,CT,Tarragona
43737,41.1833,0.7833,Cataluna,CT,Tarragona
43736,41.2167,0.7333,Cataluna,CT,Tarragona
43730,41.1333,0.8167,Cataluna,CT,Tarragona
43729,41.2583,1.6833,Cataluna,CT,Tarragona
43720,41.2667,1.6,Cataluna,CT,Tarragona
43719,41.2333,1.5833,Cataluna,CT,Tarragona
43718,41.2667,1.4167,Cataluna,CT,Tarragona
43717,41.2833,1.4833,Cataluna,CT,Tarragona
43716,41.25,1.4833,Cataluna,CT,Tarragona
43715,41.25,1.55,Cataluna,CT,Tarragona
43714,41.265,1.52,Cataluna,CT,Tarragona
43713,41.3,1.5667,Cataluna,CT,Tarragona
43712,41.2833,1.55,Cataluna,CT,Tarragona
43711,41.2833,1.5833,Cataluna,CT,Tarragona
43710,41.25,1.55,Cataluna,CT,Tarragona
43700,41.2167,1.5333,Cataluna,CT,Tarragona
43650,,,Cataluna,CT,Tarragona
43600,,,Cataluna,CT,Tarragona
43597,40.9,0.2667,Cataluna,CT,Tarragona
43596,40.95,0.3167,Cataluna,CT,Tarragona
43595,40.9833,0.4,Cataluna,CT,Tarragona
43594,40.9222,0.3972,Cataluna,CT,Tarragona
43593,40.9167,0.4,Cataluna,CT,Tarragona
43592,40.9,0.5,Cataluna,CT,Tarragona
43591,40.8833,0.5,Cataluna,CT,Tarragona
43590,40.9222,0.3972,Cataluna,CT,Tarragona
43580,40.782,0.4598,Cataluna,CT,Tarragona
43570,40.7167,0.5,Cataluna,CT,Tarragona
43569,40.6333,0.2833,Cataluna,CT,Tarragona
43560,40.6333,0.2833,Cataluna,CT,Tarragona
43559,40.625,0.3917,Cataluna,CT,Tarragona
43558,40.6667,0.5167,Cataluna,CT,Tarragona
43550,40.5973,0.4472,Cataluna,CT,Tarragona
43549,40.6167,0.6,Cataluna,CT,Tarragona
43548,40.6167,0.6,Cataluna,CT,Tarragona
43540,40.6167,0.6,Cataluna,CT,Tarragona
43530,40.55,0.4833,Cataluna,CT,Tarragona
43529,40.8417,0.45,Cataluna,CT,Tarragona
43528,40.8667,0.4,Cataluna,CT,Tarragona
43527,40.8417,0.45,Cataluna,CT,Tarragona
43520,40.8167,0.5,Cataluna,CT,Tarragona
43519,40.8667,0.7167,Cataluna,CT,Tarragona
43518,40.8,0.5333,Cataluna,CT,Tarragona
43517,40.8259,0.5241,Cataluna,CT,Tarragona
43516,40.65,0.4667,Cataluna,CT,Tarragona
43515,40.6667,0.4667,Cataluna,CT,Tarragona
43514,40.7333,0.3667,Cataluna,CT,Tarragona
43513,41,0.6,Cataluna,CT,Tarragona
43512,40.9667,0.5167,Cataluna,CT,Tarragona
43511,40.9,0.5167,Cataluna,CT,Tarragona
43510,40.85,0.5333,Cataluna,CT,Tarragona
43500,40.8,0.5167,Cataluna,CT,Tarragona
43491,41.3,1.2,Cataluna,CT,Tarragona
43490,41.3333,1.1833,Cataluna,CT,Tarragona
43481,41.2667,2,Cataluna,CT,Tarragona
43480,41.1167,1.15,Cataluna,CT,Tarragona
43479,41.25,1.1,Cataluna,CT,Tarragona
43470,41.25,1.1,Cataluna,CT,Tarragona
43460,41.2667,1.1667,Cataluna,CT,Tarragona
43459,41.3,1.0833,Cataluna,CT,Tarragona
43450,41.3167,1.1833,Cataluna,CT,Tarragona
43449,41.4667,1.0833,Cataluna,CT,Tarragona
43448,41.425,1.0917,Cataluna,CT,Tarragona
43440,41.3833,1.1,Cataluna,CT,Tarragona
43439,41.35,0.9667,Cataluna,CT,Tarragona
43430,41.4,1.05,Cataluna,CT,Tarragona
43429,41.5333,1.3917,Cataluna,CT,Tarragona
43428,41.4667,1.3167,Cataluna,CT,Tarragona
43427,41.55,1.2333,Cataluna,CT,Tarragona
43426,41.4667,1.2833,Cataluna,CT,Tarragona
43425,41.5333,1.2,Cataluna,CT,Tarragona
43424,41.45,1.25,Cataluna,CT,Tarragona
43423,41.4167,1.2,Cataluna,CT,Tarragona
43422,41.4,1.2333,Cataluna,CT,Tarragona
43421,41.4889,1.4056,Cataluna,CT,Tarragona
43420,41.5333,1.3833,Cataluna,CT,Tarragona
43415,41.3333,1.1167,Cataluna,CT,Tarragona
43414,41.35,1.2167,Cataluna,CT,Tarragona
43413,41.3792,1.1708,Cataluna,CT,Tarragona
43412,41.45,1.1833,Cataluna,CT,Tarragona
43411,41.3792,1.1708,Cataluna,CT,Tarragona
43410,41.3833,1.1667,Cataluna,CT,Tarragona
43400,41.3667,1.1667,Cataluna,CT,Tarragona
43393,41.2,1.1167,Cataluna,CT,Tarragona
43392,41.1667,1.1,Cataluna,CT,Tarragona
43391,41.0725,1.056,Cataluna,CT,Tarragona
43390,41.1611,1.0833,Cataluna,CT,Tarragona
43382,41.1833,1.05,Cataluna,CT,Tarragona
43381,41.2,1.05,Cataluna,CT,Tarragona
43380,41.2333,1.0333,Cataluna,CT,Tarragona
43379,41.2444,0.7667,Cataluna,CT,Tarragona
43376,41.2333,0.85,Cataluna,CT,Tarragona
43375,41.2167,0.7833,Cataluna,CT,Tarragona
43374,41.2167,0.7667,Cataluna,CT,Tarragona
43373,41.25,0.7333,Cataluna,CT,Tarragona
43372,41.2667,0.7167,Cataluna,CT,Tarragona
43371,41.2833,0.75,Cataluna,CT,Tarragona
43370,41.2444,0.7667,Cataluna,CT,Tarragona
43367,,,Cataluna,CT,Tarragona
43365,41.2,0.9833,Cataluna,CT,Tarragona
43364,41.2667,1,Cataluna,CT,Tarragona
43363,41.3167,0.8833,Cataluna,CT,Tarragona
43362,41.25,0.9333,Cataluna,CT,Tarragona
43361,41.25,0.0833,Cataluna,CT,Tarragona
43360,41.3,1.5833,Cataluna,CT,Tarragona
43350,41.1667,1.0167,Cataluna,CT,Tarragona
43340,41.1167,1,Cataluna,CT,Tarragona
43330,41.1333,1.05,Cataluna,CT,Tarragona
43321,41.05,0.8667,Cataluna,CT,Tarragona
43320,41.05,0.8667,Cataluna,CT,Tarragona
43312,41.1,0.9,Cataluna,CT,Tarragona
43311,41.1,0.9,Cataluna,CT,Tarragona
43310,41.1,0.9,Cataluna,CT,Tarragona
43300,41.75,1.1833,Cataluna,CT,Tarragona
43206,41.15,1.1167,Cataluna,CT,Tarragona
43205,41.1167,1.25,Cataluna,CT,Tarragona
43204,41.1527,1.1087,Cataluna,CT,Tarragona
43203,41.1582,1.1129,Cataluna,CT,Tarragona
43202,41.15,1.1167,Cataluna,CT,Tarragona
43201,41.15,1.1167,Cataluna,CT,Tarragona
43200,41.15,1.1167,Cataluna,CT,Tarragona
43178,41.2154,1.2769,Cataluna,CT,Tarragona
43155,41.2,1.25,Cataluna,CT,Tarragona
43154,41.1875,1.2542,Cataluna,CT,Tarragona
43153,41.2,1.25,Cataluna,CT,Tarragona
43152,41.1833,1.25,Cataluna,CT,Tarragona
43151,41.1667,1.2667,Cataluna,CT,Tarragona
43150,41.1875,1.2542,Cataluna,CT,Tarragona
43144,41.2333,1.25,Cataluna,CT,Tarragona
43143,41.25,1.2,Cataluna,CT,Tarragona
43142,41.2167,1.2167,Cataluna,CT,Tarragona
43141,41.2167,1.2167,Cataluna,CT,Tarragona
43140,41.1833,1.2167,Cataluna,CT,Tarragona
43131,,,Cataluna,CT,Tarragona
43130,41.45,1.8667,Cataluna,CT,Tarragona
43120,41.15,1.2167,Cataluna,CT,Tarragona
43110,41.1167,1.1833,Cataluna,CT,Tarragona
43100,41.2154,1.2769,Cataluna,CT,Tarragona
43080,41.1167,1.25,Cataluna,CT,Tarragona
43071,41.1167,1.25,Cataluna,CT,Tarragona
43070,41.1167,1.25,Cataluna,CT,Tarragona
43008,41.1167,1.25,Cataluna,CT,Tarragona
43007,41.1231,1.2804,Cataluna,CT,Tarragona
43006,41.1155,1.223,Cataluna,CT,Tarragona
43005,41.1195,1.2404,Cataluna,CT,Tarragona
43004,41.1148,1.2538,Cataluna,CT,Tarragona
43003,41.1159,1.2583,Cataluna,CT,Tarragona
43002,41.123,1.254,Cataluna,CT,Tarragona
43001,41.115,1.2499,Cataluna,CT,Tarragona
43000,,,Cataluna,CT,Tarragona
42391,41.55,-3.1333,Castilla - Leon,CL,Soria
42368,41.35,-2.8833,Castilla - Leon,CL,Soria
42367,41.4,-2.75,Castilla - Leon,CL,Soria
42366,41.5333,-2.85,Castilla - Leon,CL,Soria
42360,41.4667,-2.85,Castilla - Leon,CL,Soria
42351,41.6667,-3.15,Castilla - Leon,CL,Soria
42350,41.65,-3.1333,Castilla - Leon,CL,Soria
42345,41.5833,-3.2667,Castilla - Leon,CL,Soria
42344,41.3333,-3.2167,Castilla - Leon,CL,Soria
42342,41.5,-3.25,Castilla - Leon,CL,Soria
42341,41.35,-3.2333,Castilla - Leon,CL,Soria
42340,41.4667,-3.2167,Castilla - Leon,CL,Soria
42330,41.5833,-3.2,Castilla - Leon,CL,Soria
42329,41.6667,-3.3167,Castilla - Leon,CL,Soria
42328,41.5167,-3.4,Castilla - Leon,CL,Soria
42320,41.6167,-3.25,Castilla - Leon,CL,Soria
42318,41.65,-3.05,Castilla - Leon,CL,Soria
42317,41.7,-3.0167,Castilla - Leon,CL,Soria
42315,41.3,-3.0833,Castilla - Leon,CL,Soria
42313,41.5,-3,Castilla - Leon,CL,Soria
42311,41.3833,-3.0833,Castilla - Leon,CL,Soria
42310,41.5333,-3.1,Castilla - Leon,CL,Soria
42300,41.5833,-3.0667,Castilla - Leon,CL,Soria
42295,-2.52741712,41.25195347,Castilla - Leon,CL,Soria
42294,41.5833,-2.8167,Castilla - Leon,CL,Soria
42292,-2.61506406,41.6401805,Castilla - Leon,CL,Soria
42291,41.6667,-2.5833,Castilla - Leon,CL,Soria
42290,41.6833,-2.5333,Castilla - Leon,CL,Soria
42269,41.1167,-2.0833,Castilla - Leon,CL,Zaragoza
42260,41.2667,-2.1667,Castilla - Leon,CL,Soria
42259,41.15,-2.2667,Castilla - Leon,CL,Soria
42258,41.3,-2.3833,Castilla - Leon,CL,Soria
42257,41.1667,-2.3333,Castilla - Leon,CL,Soria
42250,41.2167,-2.2667,Castilla - Leon,CL,Soria
42248,41.2167,-2.4667,Castilla - Leon,CL,Soria
42240,41.15,-2.4,Castilla - Leon,CL,Soria
42230,41.1667,-2.5667,Castilla - Leon,CL,Soria
42225,41.45,-2.3333,Castilla - Leon,CL,Soria
42224,-2.37088435,41.48684266,Castilla - Leon,CL,Soria
42223,41.4167,-2.4167,Castilla - Leon,CL,Soria
42222,41.3667,-2.3333,Castilla - Leon,CL,Soria
42220,41.3667,-2.1667,Castilla - Leon,CL,Soria
42218,41.5333,-2.4,Castilla - Leon,CL,Soria
42216,41.3833,-2.4333,Castilla - Leon,CL,Soria
42214,41.3667,-2.6667,Castilla - Leon,CL,Soria
42213,41.3,-2.7333,Castilla - Leon,CL,Soria
42212,41.45,-2.5667,Castilla - Leon,CL,Soria
42211,41.5033,-2.6167,Castilla - Leon,CL,Soria
42210,41.45,-2.7,Castilla - Leon,CL,Soria
42200,41.4833,-2.5333,Castilla - Leon,CL,Soria
42193,41.6167,-2.95,Castilla - Leon,CL,Soria
42192,41.7167,-2.7167,Castilla - Leon,CL,Soria
42191,41.6667,-2.4167,Castilla - Leon,CL,Soria
42190,41.7833,-2.5667,Castilla - Leon,CL,Soria
42189,41.85,-2.2167,Castilla - Leon,CL,Soria
42181,41.8667,-2.2833,Castilla - Leon,CL,Soria
42180,41.8833,-2.3167,Castilla - Leon,CL,Soria
42176,-2.44755639,42.06290067,Castilla - Leon,CL,Soria
42175,41.95,-2.1667,Castilla - Leon,CL,Soria
42174,42.0333,-2.2333,Castilla - Leon,CL,Soria
42173,42.05,-2.45,Castilla - Leon,CL,Soria
42172,41.9,-2.35,Castilla - Leon,CL,Soria
42169,41.95,-2.4667,Castilla - Leon,CL,Soria
42167,41.91,-2.43,Castilla - Leon,CL,Soria
42166,41.9167,-2.5833,Castilla - Leon,CL,Soria
42165,41.9333,-2.6,Castilla - Leon,CL,Soria
42164,41.9,-2.4833,Castilla - Leon,CL,Soria
42162,41.8562,-2.4245,Castilla - Leon,CL,Soria
42161,41.9667,-2.3833,Castilla - Leon,CL,Soria
42159,41.8833,-2.6167,Castilla - Leon,CL,Soria
42158,41.95,-2.9333,Castilla - Leon,CL,Soria
42157,41.9333,-2.8833,Castilla - Leon,CL,Soria
42156,41.8833,-2.8,Castilla - Leon,CL,Soria
42154,41.9167,-2.65,Castilla - Leon,CL,Soria
42153,41.9167,-2.65,Castilla - Leon,CL,Soria
42150,41.9167,-2.7667,Castilla - Leon,CL,Soria
42149,41.8333,-3,Castilla - Leon,CL,Soria
42148,41.7333,-2.95,Castilla - Leon,CL,Soria
42147,41.7755,-3.0125,Castilla - Leon,CL,Soria
42146,41.8,-2.7833,Castilla - Leon,CL,Soria
42145,41.8167,-2.6333,Castilla - Leon,CL,Soria
42144,-3.03204425,41.79771472,Castilla - Leon,CL,Soria
42142,41.7667,-3.1667,Castilla - Leon,CL,Soria
42141,41.7,-3.1,Castilla - Leon,CL,Soria
42140,41.8333,-3.0667,Castilla - Leon,CL,Soria
42138,41.6167,-2.0667,Castilla - Leon,CL,Soria
42134,41.7667,-2.3333,Castilla - Leon,CL,Soria
42132,41.6333,-2.2667,Castilla - Leon,CL,Soria
42130,41.7,-2.2667,Castilla - Leon,CL,Soria
42128,41.5667,-2.2833,Castilla - Leon,CL,Soria
42127,41.5,-2.2,Castilla - Leon,CL,Soria
42126,41.5667,-2.0333,Castilla - Leon,CL,Soria
42125,-2.0221142,41.46338983,Castilla - Leon,CL,Soria
42124,-2.23890786,41.44431256,Castilla - Leon,CL,Soria
42120,41.6167,-2.2167,Castilla - Leon,CL,Soria
42113,41.85,-2.0667,Castilla - Leon,CL,Soria
42112,41.8,-2.2167,Castilla - Leon,CL,Soria
42110,41.7833,-1.9833,Castilla - Leon,CL,Soria
42108,41.8583,-1.9833,Castilla - Leon,CL,Soria
42107,41.7167,-1.8167,Castilla - Leon,CL,Soria
42100,41.8559,-1.9224,Castilla - Leon,CL,Soria
42080,41.764,-2.4688,Castilla - Leon,CL,Soria
42071,41.764,-2.4688,Castilla - Leon,CL,Soria
42070,41.764,-2.4688,Castilla - Leon,CL,Soria
42005,41.7644,-2.465,Castilla - Leon,CL,Soria
42004,41.764,-2.4688,Castilla - Leon,CL,Soria
42003,41.7644,-2.465,Castilla - Leon,CL,Soria
42002,41.764,-2.4688,Castilla - Leon,CL,Soria
42001,41.764,-2.4688,Castilla - Leon,CL,Soria
41989,37.4833,-6,Andalucia,AN,Sevilla
41980,37.4667,-6.0167,Andalucia,AN,Sevilla
41970,37.4333,-6.0333,Andalucia,AN,Sevilla
41960,37.3833,-6.0667,Andalucia,AN,Sevilla
41950,37.3833,-6.05,Andalucia,AN,Sevilla
41940,37.3833,-6.0333,Andalucia,AN,Sevilla
41930,37.3667,-6.0667,Andalucia,AN,Sevilla
41928,37.3167,-6.05,Andalucia,AN,Sevilla
41927,37.3333,-6.0667,Andalucia,AN,Sevilla
41920,37.3667,-6.0333,Andalucia,AN,Sevilla
41910,37.3976,-6.0476,Andalucia,AN,Sevilla
41909,37.4167,-6.1,Andalucia,AN,Sevilla
41908,37.4167,-6.05,Andalucia,AN,Sevilla
41907,37.4167,-6.0667,Andalucia,AN,Sevilla
41900,37.4,-6.0333,Andalucia,AN,Sevilla
41899,37.7333,-6.2833,Andalucia,AN,Sevilla
41898,37.7,-6.3667,Andalucia,AN,Sevilla
41897,37.6333,-6.5167,Andalucia,AN,Sevilla
41890,37.6833,-6.3,Andalucia,AN,Sevilla
41889,37.6667,-6.2333,Andalucia,AN,Sevilla
41888,37.6167,-6.1667,Andalucia,AN,Sevilla
41880,37.449,-6.125,Andalucia,AN,Sevilla
41870,37.5167,-6.2667,Andalucia,AN,Sevilla
41860,37.5333,-6.15,Andalucia,AN,Sevilla
41850,37.2481,-6.3061,Andalucia,AN,Sevilla
41849,37.3061,-6.2481,Andalucia,AN,Sevilla
41840,37.3028,-6.2983,Andalucia,AN,Sevilla
41830,37.5243,-6.2639,Andalucia,AN,Sevilla
41820,37.3667,-6.3167,Andalucia,AN,Sevilla
41810,37.3833,-6.3333,Andalucia,AN,Sevilla
41809,37.4333,-6.1667,Andalucia,AN,Sevilla
41808,37.4,-6.1333,Andalucia,AN,Sevilla
41807,37.3833,-6.1167,Andalucia,AN,Sevilla
41806,37.3667,-6.15,Andalucia,AN,Sevilla
41805,37.35,-6.1833,Andalucia,AN,Sevilla
41804,37.4167,-6.15,Andalucia,AN,Sevilla
41800,37.3833,-6.2,Andalucia,AN,Sevilla
41780,36.9667,-5.4333,Andalucia,AN,Sevilla
41770,37,-5.5667,Andalucia,AN,Sevilla
41760,37.0833,-5.6333,Andalucia,AN,Sevilla
41750,37.15,-5.7167,Andalucia,AN,Sevilla
41749,36.85,-6.0333,Andalucia,AN,Sevilla
41740,36.9167,-6.0667,Andalucia,AN,Sevilla
41731,,,Andalucia,AN,Sevilla
41730,36.9833,-5.9333,Andalucia,AN,Sevilla
41729,37.1606,-5.9236,Andalucia,AN,Sevilla
41728,37.1606,-5.9236,Andalucia,AN,Sevilla
41727,37.1606,-5.9236,Andalucia,AN,Sevilla
41720,37.1606,-5.9236,Andalucia,AN,Sevilla
41719,37.0628,-5.8044,Andalucia,AN,Sevilla
41710,37.1861,-5.7867,Andalucia,AN,Sevilla
41704,-5.91334407,37.28894862,Andalucia,AN,Sevilla
41703,-5.91334407,37.28894862,Andalucia,AN,Sevilla
41702,-5.91334407,37.28894862,Andalucia,AN,Sevilla
41701,-5.91334407,37.28894862,Andalucia,AN,Sevilla
41700,37.2902,-5.912,Andalucia,AN,Sevilla
41670,36.9667,-5.2167,Andalucia,AN,Sevilla
41661,37.0167,-5.15,Andalucia,AN,Sevilla
41660,37.05,-5.1833,Andalucia,AN,Sevilla
41659,37.15,-5.0833,Andalucia,AN,Sevilla
41658,37.1167,-4.9833,Andalucia,AN,Sevilla
41657,37.1,-4.9833,Andalucia,AN,Sevilla
41650,37.0667,-5.1,Andalucia,AN,Sevilla
41641,,,Andalucia,AN,Sevilla
41640,37.2333,-5.1167,Andalucia,AN,Sevilla
41630,37.35,-5.2167,Andalucia,AN,Sevilla
41620,37.3333,-5.4,Andalucia,AN,Sevilla
41610,37.3,-5.5,Andalucia,AN,Sevilla
41600,37.1833,-5.575,Andalucia,AN,Sevilla
41599,37.225,-4.7,Andalucia,AN,Sevilla
41590,37.2,-4.8,Andalucia,AN,Sevilla
41580,37.2833,-4.7667,Andalucia,AN,Sevilla
41570,37.3,-4.6667,Andalucia,AN,Sevilla
41569,37.3667,-4.9667,Andalucia,AN,Sevilla
41568,37.35,-4.9833,Andalucia,AN,Sevilla
41567,37.3667,-4.85,Andalucia,AN,Sevilla
41566,37.2167,-4.9,Andalucia,AN,Sevilla
41565,37.25,-4.9167,Andalucia,AN,Sevilla
41564,37.2667,-4.8333,Andalucia,AN,Sevilla
41560,37.3,-4.8583,Andalucia,AN,Sevilla
41550,36.8833,-2.4167,Andalucia,AN,Sevilla
41540,37.2333,-5.3167,Andalucia,AN,Sevilla
41530,37.1333,-5.45,Andalucia,AN,Sevilla
41520,37.3833,-5.7167,Andalucia,AN,Sevilla
41510,37.15,-5.825,Andalucia,AN,Sevilla
41500,37.3333,-5.8333,Andalucia,AN,Sevilla
41479,37.7833,-5.3833,Andalucia,AN,Sevilla
41470,37.7167,-5.35,Andalucia,AN,Sevilla
41460,37.9333,-5.4667,Andalucia,AN,Sevilla
41450,37.8667,-5.6167,Andalucia,AN,Sevilla
41449,37.6167,-5.6667,Andalucia,AN,Sevilla
41440,37.65,-5.5333,Andalucia,AN,Sevilla
41439,37.6,-5.2167,Andalucia,AN,Sevilla
41430,37.5333,-5.25,Andalucia,AN,Sevilla
41429,37.5667,-5.4333,Andalucia,AN,Sevilla
41420,37.4667,-5.35,Andalucia,AN,Sevilla
41410,37.4667,-5.6333,Andalucia,AN,Sevilla
41409,37.5167,-5.15,Andalucia,AN,Sevilla
41400,37.5333,-5.0833,Andalucia,AN,Sevilla
41390,38.1,-5.8167,Andalucia,AN,Sevilla
41389,37.9667,-5.6,Andalucia,AN,Sevilla
41388,38,-5.65,Andalucia,AN,Sevilla
41380,38.0333,-5.7167,Andalucia,AN,Sevilla
41370,37.9667,-5.8444,Andalucia,AN,Sevilla
41360,37.85,-5.7667,Andalucia,AN,Sevilla
41359,37.6167,-5.6833,Andalucia,AN,Sevilla
41350,37.65,-5.7,Andalucia,AN,Sevilla
41340,37.6167,-5.7167,Andalucia,AN,Sevilla
41339,37.5833,-5.6667,Andalucia,AN,Sevilla
41330,37.5833,-5.7167,Andalucia,AN,Sevilla
41320,37.6,-5.8167,Andalucia,AN,Sevilla
41319,37.5667,-5.8667,Andalucia,AN,Sevilla
41318,37.5833,-5.8667,Andalucia,AN,Sevilla
41310,37.55,-5.8667,Andalucia,AN,Sevilla
41309,37.4833,-5.9417,Andalucia,AN,Sevilla
41300,37.4833,-5.9417,Andalucia,AN,Sevilla
41290,,,Andalucia,AN,Sevilla
41250,37.95,-6.15,Andalucia,AN,Sevilla
41240,37.8667,-6.0667,Andalucia,AN,Sevilla
41230,37.6667,-5.9833,Andalucia,AN,Sevilla
41220,37.5833,-5.9667,Andalucia,AN,Sevilla
41219,37.5426,-6.0563,Andalucia,AN,Sevilla
41218,37.5426,-6.0563,Andalucia,AN,Sevilla
41210,37.5426,-6.0563,Andalucia,AN,Sevilla
41209,37.5167,-5.9833,Andalucia,AN,Sevilla
41200,37.5167,-5.9833,Andalucia,AN,Sevilla
41150,37.3,-6.0733,Andalucia,AN,Sevilla
41140,37.3,-6.0733,Andalucia,AN,Sevilla
41130,37.2664,-6.0647,Andalucia,AN,Sevilla
41120,37.3383,-6.025,Andalucia,AN,Sevilla
41111,37.3097,-6.1153,Andalucia,AN,Sevilla
41110,37.3333,-6.1333,Andalucia,AN,Sevilla
41100,37.2667,-6.05,Andalucia,AN,Sevilla
41092,37.409,-5.9995,Andalucia,AN,Sevilla
41089,37.3772,-5.9869,Andalucia,AN,Sevilla
41080,37.3772,-5.9869,Andalucia,AN,Sevilla
41071,37.3772,-5.9869,Andalucia,AN,Sevilla
41070,37.3772,-5.9869,Andalucia,AN,Sevilla
41020,37.3999,-5.9379,Andalucia,AN,Sevilla
41019,37.3772,-5.9869,Andalucia,AN,Sevilla
41018,37.3859,-5.976,Andalucia,AN,Sevilla
41017,37.3772,-5.9869,Andalucia,AN,Sevilla
41016,37.3772,-5.9869,Andalucia,AN,Sevilla
41015,37.3772,-5.9869,Andalucia,AN,Sevilla
41014,37.3419,-5.972,Andalucia,AN,Sevilla
41013,37.3705,-5.9803,Andalucia,AN,Sevilla
41012,37.3558,-5.9795,Andalucia,AN,Sevilla
41011,37.3809,-5.9979,Andalucia,AN,Sevilla
41010,37.3869,-5.9976,Andalucia,AN,Sevilla
41009,37.3993,-5.9851,Andalucia,AN,Sevilla
41008,37.394,-5.9978,Andalucia,AN,Sevilla
41007,37.386,-5.9735,Andalucia,AN,Sevilla
41006,37.387,-5.9501,Andalucia,AN,Sevilla
41005,37.3851,-5.9743,Andalucia,AN,Sevilla
41004,37.3851,-5.9893,Andalucia,AN,Sevilla
41003,37.3923,-5.9873,Andalucia,AN,Sevilla
41002,37.396,-5.9934,Andalucia,AN,Sevilla
41001,37.3888,-5.9956,Andalucia,AN,Sevilla
40940,,,Castilla - Leon,CL,Segovia
40600,,,Castilla - Leon,CL,Segovia
40594,41.4167,-3.4,Castilla - Leon,CL,Segovia
40593,41.2667,-3.5667,Castilla - Leon,CL,Segovia
